date,Net Sales/Revenue From Operations_QTR,Other Income_QTR,Total Income_QTR,Expenditure_QTR,Finance Costs_QTR,Depreciation and amortisation expense_QTR,Employee benefit expense_QTR,Operating and Other expenses_QTR,Finance Income_QTR,Profit on sale of current investments _QTR,Profit after Interest but before Exceptional Items_QTR,Profit (+)/ Loss (-) from Ordinary Activities before Tax_QTR,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_QTR,Net Profit_QTR,Basic EPS for continuing operation_QTR,Diluted EPS for continuing operation_QTR,Basic for discontinued & continuing operation_QTR,Diluted for discontinued & continuing operation_QTR,_QTR,basic_eps_QTR,diluted_eps_QTR,Exceptional Item_QTR,Provision for Contingency_QTR,Cost of Goods sold_QTR,Other (gains)  / losses_QTR,License Fees & Spectrum Charges_QTR,Interconnect & Other Access Costs_QTR,Provision for Contingencies _QTR,"Profit from Operations before Other Income, Interest and Exceptional Items_QTR",Interest_QTR,Diluted EPS after Extraordinary items_QTR,Profit before Interest and Exceptional Items_QTR,Face Value (in Rs)_QTR,Cost of Goods Sold_QTR,Employee Benefit Expenses_QTR,Other Operating Income_QTR,Network Operations Costs_QTR,Net Sales/ Income from Telecommunication services _QTR,Basic EPS after Extraordinary items_QTR,Administration & Other Expenditure_QTR,Depreciation & Amortization_QTR,Equity Capital_QTR,Marketing & Business Promotion Expenses_QTR,Employee benefits expenses_QTR,Operating & Other Expenses_QTR,Revenue from Operations_QTR,% of the total of promoter & promoter group_QTR,%  of the total share capital of the company_QTR,Basic EPS before Extraordinary items_QTR,Percentage of Public Shareholding_QTR,% of the total share capital of the company_QTR,%  of the total of promoter & promoter group_QTR,Diluted EPS before Extraordinary items_QTR,Encumbered Number  of Shares_QTR,Employees Cost_QTR,Non-encumbered Number of Shares_QTR,Number of Public Shareholding_QTR,Basic & Diluted EPS before Extraordinary items_QTR,Basic & Diluted EPS after Extraordinary items_QTR,Employee Cost_QTR,Net Sales / Income from Operations_QTR,Licence Fee & Spectrum Charges_QTR,Employee Coast_QTR,Financial Cost_QTR,Adminstrative & Other Expensess_QTR,Network & Other Charges_QTR,Network Operation Expenditure_QTR,Administration & Other Expenditures_QTR,Access & Interconnection Charges_QTR,Networking Operating Cost / Expenses_QTR,Depreciation / Amortisation_QTR,Profit on Sale of Long Term Investments_QTR,Income from Telecommunications Services_QTR,Adminstrative & Other Expenses_QTR,Fringe Benefit Tax_QTR,Depreciation_QTR,Tax_QTR,Administrative & Other Expenses_QTR
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-12,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-13,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-14,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-15,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-16,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-17,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-18,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-19,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-20,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-21,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-22,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-23,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-24,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-25,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-26,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-27,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-28,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-29,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-30,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-10-31,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-01,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-02,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-03,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-04,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-05,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-06,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-07,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-08,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-09,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-10,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-11,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-12,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-13,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-14,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-15,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-16,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-17,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-18,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-19,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-20,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-21,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-22,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-23,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-24,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-25,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
"7,385.60",69.30,,"-7,418.90",,"-1,526.80",,,,,"-1,690.80","-1,690.80","-1,690.80","-1,690.80",,,,,Notes,-0.86,-0.86,2014-11-26,,,,,-608.60,"-1,506.10",-83.00,-33.30,"-1,726.80",-0.86,36.00,10.00,-82.40,,177.10,"-1,911.10","7,208.50",-0.86,-887.40,,"19,549.30",-403.60,,,,65.29,26.00,-0.86,25.10,48.90,34.71,-0.86,"50,82,81,209.00",-409.90,"95,59,34,099.00","49,07,12,419.00",,,,,,,,,,,,,,,,,,,,,
